problem_name,problem_id,is_suppressed,suppressed_till,evidence,is_confirmed,product,fix,url
CVE-2024-31080,1194977_0,False,placeholder,placeholder,True,RHSA-2024:2080: tigervnc security update (Important),RHSA-2024:2080,https://access_redhat_com/errata/RHSA-2024:2080
CVE-2025-0237,34841455_0,False,placeholder,placeholder,True,RHSA-2025:0144: firefox security update (Important),RHSA-2025:0144,https://access_redhat_com/errata/RHSA-2025:0144
CVE-2024-49984,31590359_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-49984
CVE-2020-25648,1099858_0,False,placeholder,placeholder,True,RHSA-2021:1384: nss security and bug fix update (Moderate),RHSA-2021:1384,https://access_redhat_com/errata/RHSA-2021:1384
CVE-2022-45403,240493_0,False,placeholder,placeholder,True,RHSA-2022:8552: firefox security update (Important),RHSA-2022:8552,https://access_redhat_com/errata/RHSA-2022:8552
CVE-2024-40924,31556913_0,False,placeholder,placeholder,True,RHSA-2024:8856: kernel security update (Moderate),RHSA-2024:8856,https://access_redhat_com/errata/RHSA-2024:8856
CVE-2022-21434,73107_0,False,placeholder,placeholder,True,RHSA-2022:1487: java-1_8_0-openjdk security,RHSA-2022:1487,https://access_redhat_com/errata/RHSA-2022:1487
CVE-2024-46737,20353406_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46737
CVE-2024-43847,31568603_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-43847
CVE-2024-43854,4919887_0,False,placeholder,placeholder,True,RHSA-2024:8856: kernel security update (Moderate),RHSA-2024:8856,https://access_redhat_com/errata/RHSA-2024:8856
CVE-2020-12723,1144551_0,False,placeholder,placeholder,True,RHSA-2021:0343: perl security update (Moderate),RHSA-2021:0343,https://access_redhat_com/errata/RHSA-2021:0343
CVE-2022-38478,1264249_0,False,placeholder,placeholder,True,RHSA-2022:6179: firefox security update (Important),RHSA-2022:6179,https://access_redhat_com/errata/RHSA-2022:6179
CVE-2020-6463,1135885_0,False,placeholder,placeholder,True,RHSA-2020:3253: firefox security update (Important),RHSA-2020:3253,https://access_redhat_com/errata/RHSA-2020:3253
CVE-2022-1729,1228872_0,False,placeholder,placeholder,True,RHSA-2022:5232: kernel security and bug fix update (Important),RHSA-2022:5232,https://access_redhat_com/errata/RHSA-2022:5232
CVE-2020-5504,1142799_0,False,placeholder,placeholder,True,USN-4843-1 -- phpMyAdmin vulnerabilities,USN-4843-1 -- phpMyAdmin vulnerabilities,https://ubuntu_com/security/CVE-2020-5504
CVE-2023-40550,100587_0,False,placeholder,placeholder,True,RHSA-2024:1959: shim security update (Important),RHSA-2024:1959,https://access_redhat_com/errata/RHSA-2024:1959
CVE-2021-23840,1139209_0,False,placeholder,placeholder,True,RHSA-2021:3798: openssl security update (Moderate),RHSA-2021:3798,https://access_redhat_com/errata/RHSA-2021:3798
CVE-2020-26973,1068735_0,False,placeholder,placeholder,True,RHSA-2020:5561: firefox security update (Important),RHSA-2020:5561,https://access_redhat_com/errata/RHSA-2020:5561
CVE-2022-21496,81096_0,False,placeholder,placeholder,True,bug fix,RHSA-2022:1487,https://access_redhat_com/errata/RHSA-2022:1487
CVE-2023-5730,144119_0,False,placeholder,placeholder,True,RHSA-2023:6162: firefox security update (Important),RHSA-2023:6162,https://access_redhat_com/errata/RHSA-2023:6162
CVE-2024-46857,26164465_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46857
CVE-2020-26951,24189_0,False,placeholder,placeholder,True,RHSA-2020:5239: firefox security update (Important),RHSA-2020:5239,https://access_redhat_com/errata/RHSA-2020:5239
CVE-2024-44956,7028921_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-44956
CVE-2022-45406,240496_0,False,placeholder,placeholder,True,RHSA-2022:8552: firefox security update (Important),RHSA-2022:8552,https://access_redhat_com/errata/RHSA-2022:8552
CVE-2020-22038,27286_0,False,placeholder,placeholder,True,USN-6449-1 -- FFmpeg vulnerabilities,USN-6449-1 -- FFmpeg vulnerabilities,https://ubuntu_com/security/CVE-2020-22038
CVE-2024-42311,7011178_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-42311
CVE-2025-22134,34841685_0,False,placeholder,placeholder,True,USN-7220-1 -- Vim vulnerability,USN-7220-1 -- Vim vulnerability,https://ubuntu_com/security/CVE-2025-22134
CVE-2024-4768,31546759_0,False,placeholder,placeholder,True,RHSA-2024:2881: firefox security update (Important),RHSA-2024:2881,https://access_redhat_com/errata/RHSA-2024:2881
CVE-2022-46882,240550_0,False,placeholder,placeholder,True,RHSA-2022:9072: firefox security update (Important),RHSA-2022:9072,https://access_redhat_com/errata/RHSA-2022:9072
CVE-2024-43887,6976301_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-43887
CVE-2021-3653,1246169_0,False,placeholder,placeholder,True,RHSA-2021:3801: kernel security and bug fix update (Important),RHSA-2021:3801,https://access_redhat_com/errata/RHSA-2021:3801
CVE-2020-12425,208171_0,False,placeholder,placeholder,True,RHSA-2020:4080: firefox security and bug fix update (Important),RHSA-2020:4080,https://access_redhat_com/errata/RHSA-2020:4080
CVE-2024-44940,14530199_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-44940
CVE-2021-20284,126677_0,False,placeholder,placeholder,True,RHSA-2021:4364: binutils security update (Moderate),RHSA-2021:4364,https://access_redhat_com/errata/RHSA-2021:4364
CVE-2024-46792,18366390_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46792
CVE-2024-47664,31582524_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-47664
CVE-2023-6858,1027488_0,False,placeholder,placeholder,True,RHSA-2024:0026: firefox security update (Important),RHSA-2024:0026,https://access_redhat_com/errata/RHSA-2024:0026
CVE-2021-3715,1070786_0,False,placeholder,placeholder,True,RHSA-2021:3438: kernel security and bug fix update (Moderate),RHSA-2021:3438,https://access_redhat_com/errata/RHSA-2021:3438
CVE-2024-32487,31538299_0,False,placeholder,placeholder,True,RHSA-2024:3669: less security update (Important),RHSA-2024:3669,https://access_redhat_com/errata/RHSA-2024:3669
CVE-2023-4585,1171085_0,False,placeholder,placeholder,True,RHSA-2023:5019: firefox security update (Important),RHSA-2023:5019,https://access_redhat_com/errata/RHSA-2023:5019
CVE-2023-25737,1124853_0,False,placeholder,placeholder,True,RHSA-2023:0812: firefox security update (Important),RHSA-2023:0812,https://access_redhat_com/errata/RHSA-2023:0812
CVE-2024-46735,20353403_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46735
CVE-2021-29976,1083643_0,False,placeholder,placeholder,True,RHSA-2021:2741: firefox security update (Important),RHSA-2021:2741,https://access_redhat_com/errata/RHSA-2021:2741
CVE-2023-29533,98295_0,False,placeholder,placeholder,True,RHSA-2023:1791: firefox security update (Important),RHSA-2023:1791,https://access_redhat_com/errata/RHSA-2023:1791
CVE-2022-40674,1100911_0,False,placeholder,placeholder,True,RHSA-2022:6997: firefox security update (Important),RHSA-2022:6997,https://access_redhat_com/errata/RHSA-2022:6997
CVE-2022-23480,198590_0,False,placeholder,placeholder,True,USN-6474-1 -- xrdp vulnerabilities,USN-6474-1 -- xrdp vulnerabilities,https://ubuntu_com/security/CVE-2022-23480
CVE-2024-54534,28884468_0,False,placeholder,placeholder,True,RHSA-2024:9636: webkit2gtk3 security update (Important),RHSA-2024:9636,https://access_redhat_com/errata/RHSA-2024:9636
CVE-2023-29659,150989_0,False,placeholder,placeholder,True,USN-6847-1 -- libheif vulnerabilities,USN-6847-1 -- libheif vulnerabilities,https://ubuntu_com/security/CVE-2023-29659
CVE-2024-46694,19855505_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46694
CVE-2020-14797,72645_0,False,placeholder,placeholder,True,RHSA-2020:4350: java-1_8_0-openjdk security and bug fix update (Moderate),RHSA-2020:4350,https://access_redhat_com/errata/RHSA-2020:4350
CVE-2021-38093,1245686_0,False,placeholder,placeholder,True,USN-6449-1 -- FFmpeg vulnerabilities,USN-6449-1 -- FFmpeg vulnerabilities,https://ubuntu_com/security/CVE-2021-38093
CVE-2024-46703,31372351_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46703
CVE-2022-3550,31391192_0,False,placeholder,placeholder,True,RHSA-2022:8491: xorg-x11-server security update (Important),RHSA-2022:8491,https://access_redhat_com/errata/RHSA-2022:8491
CVE-2024-46794,18366413_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46794
CVE-2024-45019,15016279_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-45019
CVE-2024-1548,25360982_0,False,placeholder,placeholder,True,RHSA-2024:0976: firefox security update (Important),RHSA-2024:0976,https://access_redhat_com/errata/RHSA-2024:0976
CVE-2022-34472,240408_0,False,placeholder,placeholder,True,RHSA-2022:5479: firefox security update (Important),RHSA-2022:5479,https://access_redhat_com/errata/RHSA-2022:5479
CVE-2024-42260,4141774_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-42260
CVE-2024-43891,6976306_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-43891
CVE-2020-20898,1245652_0,False,placeholder,placeholder,True,USN-6449-1 -- FFmpeg vulnerabilities,USN-6449-1 -- FFmpeg vulnerabilities,https://ubuntu_com/security/CVE-2020-20898
CVE-2024-42310,4919870_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-42310
CVE-2024-43907,6467783_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-43907
CVE-2024-9632,31593894_0,False,placeholder,placeholder,True,RHSA-2024:8798: xorg-x11-server and xorg-x11-server-Xwayland security update (Moderate),RHSA-2024:8798,https://access_redhat_com/errata/RHSA-2024:8798
CVE-2023-4578,145835_0,False,placeholder,placeholder,True,RHSA-2023:5019: firefox security update (Important),RHSA-2023:5019,https://access_redhat_com/errata/RHSA-2023:5019
CVE-2024-42265,4141908_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-42265
CVE-2022-46881,1264358_0,False,placeholder,placeholder,True,RHSA-2022:9072: firefox security update (Important),RHSA-2022:9072,https://access_redhat_com/errata/RHSA-2022:9072
CVE-2022-26373,232819_0,False,placeholder,placeholder,True,RHSA-2022:7337: kernel security and bug fix update (Important),RHSA-2022:7337,https://access_redhat_com/errata/RHSA-2022:7337
CVE-2021-35603,141961_0,False,placeholder,placeholder,True,RHSA-2021:3889: java-1_8_0-openjdk security and bug fix update (Important),RHSA-2021:3889,https://access_redhat_com/errata/RHSA-2021:3889
CVE-2021-4028,1115987_0,False,placeholder,placeholder,True,bug fix,RHSA-2022:1198,https://access_redhat_com/errata/RHSA-2022:1198
CVE-2022-36351,62474_0,False,placeholder,placeholder,True,RHSA-2024:3939: linux-firmware security update (Important),RHSA-2024:3939,https://access_redhat_com/errata/RHSA-2024:3939
CVE-2019-11719,1123261_0,False,placeholder,placeholder,True,bug fix,RHSA-2020:4076,https://access_redhat_com/errata/RHSA-2020:4076
CVE-2023-4053,51312_0,False,placeholder,placeholder,True,RHSA-2023:5019: firefox security update (Important),RHSA-2023:5019,https://access_redhat_com/errata/RHSA-2023:5019
CVE-2023-6816,99841_0,False,placeholder,placeholder,True,RHSA-2024:0320: xorg-x11-server security update (Important),RHSA-2024:0320,https://access_redhat_com/errata/RHSA-2024:0320
CVE-2024-46800,20353644_0,False,placeholder,placeholder,True,USN-7120-1 -- Linux kernel vulnerabilities,USN-7120-1 -- Linux kernel vulnerabilities,https://ubuntu_com/security/CVE-2024-46800
CVE-2024-43892,7008485_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-43892
CVE-2024-7006,7009894_0,False,placeholder,placeholder,True,RHSA-2024:8833: libtiff security update (Moderate),RHSA-2024:8833,https://access_redhat_com/errata/RHSA-2024:8833
CVE-2023-4573,145828_0,False,placeholder,placeholder,True,RHSA-2023:5019: firefox security update (Important),RHSA-2023:5019,https://access_redhat_com/errata/RHSA-2023:5019
CVE-2021-23954,1139597_0,False,placeholder,placeholder,True,RHSA-2021:0290: firefox security update (Important),RHSA-2021:0290,https://access_redhat_com/errata/RHSA-2021:0290
CVE-2024-47663,31582523_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-47663
CVE-2021-38507,187422_0,False,placeholder,placeholder,True,RHSA-2021:4116: firefox security update (Important),RHSA-2021:4116,https://access_redhat_com/errata/RHSA-2021:4116
CVE-2023-34414,199010_0,False,placeholder,placeholder,True,RHSA-2023:3579: firefox security update (Important),RHSA-2023:3579,https://access_redhat_com/errata/RHSA-2023:3579
CVE-2022-22942,1025984_0,False,placeholder,placeholder,True,RHSA-2022:0620: kernel security and bug fix update (Important),RHSA-2022:0620,https://access_redhat_com/errata/RHSA-2022:0620
CVE-2021-20296,126915_0,False,placeholder,placeholder,True,USN-5620-1 -- OpenEXR vulnerabilities,USN-5620-1 -- OpenEXR vulnerabilities,https://ubuntu_com/security/CVE-2021-20296
CVE-2023-25775,31487556_0,False,placeholder,placeholder,True,RHSA-2024:2004: kernel security and bug fix update (Important),RHSA-2024:2004,https://access_redhat_com/errata/RHSA-2024:2004
CVE-2024-46829,24837488_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46829
CVE-2024-44959,31571536_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-44959
CVE-2023-1945,98250_0,False,placeholder,placeholder,True,RHSA-2023:1791: firefox security update (Important),RHSA-2023:1791,https://access_redhat_com/errata/RHSA-2023:1791
CVE-2020-17507,94824_0,False,placeholder,placeholder,True,RHSA-2020:5021: qt and qt5-qtbase security update (Moderate),RHSA-2020:5021,https://access_redhat_com/errata/RHSA-2020:5021
CVE-2025-0238,34841456_0,False,placeholder,placeholder,True,RHSA-2025:0144: firefox security update (Important),RHSA-2025:0144,https://access_redhat_com/errata/RHSA-2025:0144
CVE-2024-46698,15016442_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46698
CVE-2022-42929,240489_0,False,placeholder,placeholder,True,RHSA-2022:7069: firefox security update (Important),RHSA-2022:7069,https://access_redhat_com/errata/RHSA-2022:7069
CVE-2024-46807,24837471_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46807
CVE-2024-45008,7008806_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-45008
CVE-2021-3347,1072072_0,False,placeholder,placeholder,True,RHSA-2021:2314: kernel security and bug fix update (Important),RHSA-2021:2314,https://access_redhat_com/errata/RHSA-2021:2314
CVE-2024-46867,31579480_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46867
CVE-2024-43870,31568833_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-43870
CVE-2024-50602,26164373_0,False,placeholder,placeholder,True,RHSA-2024:9502: expat security update (Moderate),RHSA-2024:9502,https://access_redhat_com/errata/RHSA-2024:9502
CVE-2024-46776,31373342_0,False,placeholder,placeholder,True,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,USN-7154-2 -- Linux kernel (HWE) vulnerabilities,https://ubuntu_com/security/CVE-2024-46776
